Id,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LanSlope,1stFlrSF,2ndFlrSF,GarageArea,GrLivArea,TotalArea,BedroomAbvGr,Neighborhood,Age,TimeSinceSold,GarageAge,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,MSZoning,MSSubClass,Condition1,Condition2,BldgType,HouseStyle,MasVnrType,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_PConc,Heating,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType_Attached,GarageType_Detached,GarageType_BuiltIn,GarageFinish_Unf,GarageFinish_RFn,GarageFinish_Fin,GarageCars,PavedDrive,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice
821,1,1,0,1,1,0,1,798,842,595,1640,12814,3,2,13,8.166666667,13,4,3,4,3,5,4,0,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,183000
822,1,1,1,0,1,1,0,936,0,576,936,10524,2,1,63,7.5,42,2,3,2,3,3,3,0,3,3,2,3,1,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,4,0,0,0,1,0,0,1,1,2,1,1,0,0,1,1,93000
823,1,1,0,1,1,0,1,847,886,433,1733,18135,3,2,13,8.833333333,13,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,0,0,1,1,1,0,2,1,1,0,0,1,0,225000
824,1,1,1,1,1,1,1,944,545,240,1489,15069,3,1,66,7.083333333,76,3,3,3,3,3,3,4,3,3,3,2,1,1,3,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,7,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,139500
825,1,1,1,1,1,1,1,1489,0,776,1489,18169,3,3,10,10.16666667,10,4,3,4,4,5,4,4,3,3,4,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,0,0,232600
826,1,1,1,1,1,1,1,2084,0,1220,2084,25510,2,4,8,8.166666667,9,5,3,5,3,5,5,4,3,3,3,3,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,7,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,385000
827,1,1,1,1,1,1,1,784,0,0,784,9432,2,1,66,8.25,92,3,3,3,3,4,4,0,0,0,2,1,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,5,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,109500
828,1,1,0,1,1,1,1,1434,0,527,1434,15226,3,2,15,7.333333333,15,4,3,4,3,5,4,3,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,189000
829,1,1,0,0,1,0,0,1160,966,538,2126,36225,3,3,49,7.166666667,49,3,3,3,4,3,3,0,3,3,3,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,1,7,0,0,1,0,0,1,1,0,2,1,1,0,0,1,0,185000
830,1,1,1,1,1,1,1,520,623,480,1223,6860,2,3,11,10.08333333,11,4,3,4,3,5,4,0,3,3,4,3,1,1,2,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,4,1,0,0,1,0,1,0,1,2,1,1,0,0,1,1,147400
831,1,1,0,1,1,0,1,1392,0,458,1392,18585,3,1,59,8.166666667,59,3,3,3,3,3,3,4,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,6,1,2,1,0,0,1,0,1,2,1,1,0,0,1,1,166000
832,1,1,1,1,1,1,1,520,600,480,1200,7456,2,3,11,10.16666667,11,3,3,4,3,5,4,0,3,3,4,3,1,1,3,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,4,1,0,0,1,0,1,0,1,2,1,1,0,0,1,1,151000
833,1,1,0,1,1,0,1,941,888,613,1829,16199,3,2,13,6.583333333,13,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,237000
834,1,1,1,1,1,1,1,1516,0,472,1516,16972,3,1,52,7.5,52,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,167000
835,1,1,1,1,1,1,1,1144,0,456,1144,13118,3,1,55,7.916666667,55,3,3,3,3,4,3,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,139950
836,1,1,1,1,1,1,1,1067,0,436,1067,14654,2,1,21,6.5,20,3,3,4,3,3,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,4,0,0,1,0,0,0,1,1,2,1,1,0,0,1,1,128000
837,1,1,1,1,1,1,1,1559,0,812,1559,15584,2,1,43,9.166666667,68,3,3,3,3,4,3,0,3,3,2,1,1,1,3,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,5,0,0,0,1,0,0,1,1,2,1,1,0,0,0,1,153500
838,1,1,1,1,1,1,1,483,504,264,987,5063,2,1,43,7.75,43,3,3,3,3,3,3,0,3,3,2,3,1,1,2,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,100000
839,1,1,1,1,1,1,1,1099,0,352,1099,14626,3,2,10,8.166666667,17,3,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,144000
840,1,1,1,1,1,1,1,768,432,240,1200,16013,3,1,21,8.25,70,3,3,3,3,5,3,0,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,6,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,130500
841,1,1,0,1,1,1,1,810,672,400,1482,17117,4,1,66,8.416666667,82,3,3,3,3,3,2,0,3,3,2,3,1,1,3,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,7,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,140000
842,1,1,1,1,1,1,1,958,581,686,1539,15780,3,1,14,8.166666667,33,3,3,3,3,4,4,1,4,3,2,3,1,1,3,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,0,1,8,1,1,0,1,0,0,1,1,2,0,1,0,0,1,1,157500
843,1,1,1,1,1,1,1,1165,0,490,1165,14488,3,1,50,8.25,50,3,3,3,3,3,3,0,4,4,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,174900
844,1,1,1,1,1,0,1,1800,0,0,1800,15280,6,1,55,9.083333333,55,3,3,3,3,5,3,0,0,0,3,2,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,10,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,141000
845,1,1,0,1,1,1,1,876,540,720,1416,18681,4,1,66,8.166666667,67,3,3,3,3,4,3,4,3,3,2,2,0,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,7,1,1,0,1,0,0,1,1,3,1,1,0,0,1,1,153900
846,1,1,0,1,1,0,1,1701,0,611,1701,23440,3,1,35,9.583333333,41,3,3,4,3,3,3,3,3,3,3,2,0,1,3,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,0,1,6,0,2,0,0,0,1,1,0,2,1,1,0,0,1,1,171000
847,1,1,1,1,1,1,1,1006,769,425,1775,15482,3,2,23,7.083333333,23,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1,1,7,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,213000
848,1,1,0,1,1,0,1,864,0,338,864,19353,3,2,44,7,44,3,3,3,3,5,3,2,3,3,3,3,1,1,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,5,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,133500
849,1,1,0,0,1,1,1,1307,1051,360,2358,53266,5,3,19,7.916666667,108,3,3,3,3,3,3,4,2,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,0,1,10,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,240000
850,1,1,1,1,1,0,1,1094,761,512,1855,15531,3,3,22,9,40,4,4,3,3,5,3,3,3,3,3,3,0,1,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,187000
851,1,1,1,1,1,1,1,848,0,420,848,8593,1,2,13,8.75,13,4,3,4,3,5,4,0,3,3,2,4,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,3,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,131500
852,1,1,1,1,1,1,1,1456,0,400,1456,9257,2,2,13,10.25,13,4,3,4,3,5,4,3,3,3,3,4,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,215000
853,1,1,1,1,1,1,1,918,728,240,1646,12675,4,3,66,9,75,3,4,3,3,4,3,4,3,3,3,3,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,0,1,7,1,2,0,1,0,0,1,1,1,1,1,0,0,1,1,164000
854,1,1,0,1,1,0,1,1445,0,645,1445,18179,3,1,52,7,52,3,4,3,3,3,3,2,3,3,3,3,1,1,3,3,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,158000
855,1,1,1,1,1,1,1,1779,0,454,1779,26290,3,1,42,10.08333333,61,3,3,3,3,3,3,4,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,6,1,1,1,0,0,0,1,1,2,1,1,0,0,1,0,170000
856,1,1,0,1,1,0,1,1040,0,260,1040,11421,3,1,6,6.333333333,54,3,4,3,3,5,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,6,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,127000
857,1,1,0,0,1,1,0,1026,0,576,1026,15512,3,2,38,7.833333333,35,3,3,4,4,3,3,0,3,2,3,3,1,1,3,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,147000
858,1,1,1,1,1,1,1,702,779,343,1481,12935,3,2,21,7.416666667,22,3,3,4,3,4,3,3,3,3,3,4,1,1,3,4,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,6,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,174000
859,1,1,1,1,1,1,1,1370,0,479,1370,16068,3,2,40,7.166666667,40,3,3,4,3,3,3,3,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,0,152000
860,1,1,0,1,1,0,1,1512,1142,619,2654,19571,4,2,32,10,48,3,3,3,3,3,4,4,3,3,3,4,0,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,1,1,9,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,250000
861,1,1,1,1,1,0,1,912,514,216,1426,12829,3,3,18,9.166666667,91,4,3,3,3,4,4,4,3,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,7,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,189950
862,1,1,1,1,1,1,1,1039,0,504,1039,16360,3,1,51,6.333333333,51,3,3,3,3,5,3,0,3,3,3,2,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,131500
863,1,1,1,1,1,0,1,1097,0,480,1097,14507,3,2,31,6.25,30,3,3,4,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,152000
864,1,1,1,1,1,1,1,1148,0,672,1148,13265,3,1,57,7.083333333,57,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,132500
865,1,1,1,1,1,1,1,1372,0,529,1372,14869,3,3,8,8.25,8,4,3,5,3,5,4,0,3,3,4,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,0,1,0,0,1,1,0,2,1,1,0,0,0,0,250580
866,1,1,0,1,1,1,1,1002,0,902,1002,13736,3,1,46,7,43,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,148500
867,1,1,0,0,1,1,1,1646,0,870,1646,18707,3,3,9,8.75,9,4,3,4,3,5,4,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,0,1,3,1,1,0,0,0,0,248900
868,1,1,1,1,1,0,1,1120,0,544,1120,12087,3,1,55,9.25,55,3,3,3,3,3,2,0,3,3,3,3,0,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,5,1,0,1,0,0,1,0,1,2,1,1,1,400,1,1,129000
869,1,1,0,1,1,0,1,1547,720,672,2320,20338,2,2,66,10.25,37,3,3,0,0,4,3,3,3,3,3,4,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,7,1,1,1,0,0,0,1,1,2,0,1,0,0,1,1,169000
870,1,1,1,1,1,1,1,1062,887,574,1949,17082,3,2,22,6.166666667,23,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,2,1,1,8,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,236000
871,1,1,1,1,1,1,1,894,0,308,894,10544,2,1,54,7,54,3,3,3,3,4,3,0,3,3,3,3,0,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,109500
872,1,1,1,1,1,1,1,804,878,523,1682,14508,3,2,18,6.166666667,18,3,3,4,3,5,4,0,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,200500
873,1,1,1,1,1,0,1,910,0,414,910,11756,3,1,20,7.833333333,63,4,3,3,3,4,4,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,116000
874,1,1,1,1,1,1,1,1036,0,288,1268,16720,3,1,66,6.916666667,67,4,3,3,3,4,3,4,3,3,3,2,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,6,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,133000
875,1,1,1,1,1,1,1,676,455,200,1131,9612,3,1,66,7,75,3,3,3,3,5,3,0,3,3,2,2,0,1,3,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,66500
876,1,1,1,1,1,1,1,1184,1426,550,2610,17785,4,3,9,9,9,4,3,4,3,5,5,4,3,3,4,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,11,1,1,0,0,1,1,1,0,2,1,1,0,0,0,0,303477
877,1,1,1,0,1,1,0,1040,0,648,1040,30236,3,1,53,9.583333333,53,3,3,3,3,4,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,5,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,132250
878,1,1,1,1,1,1,1,1462,762,738,2224,17418,4,4,11,7.166666667,12,4,3,5,3,5,5,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,10,1,1,1,0,0,1,1,0,3,1,1,0,0,1,1,350000
879,1,1,0,1,1,1,1,1155,0,576,1155,17166,3,1,21,6.166666667,29,3,3,3,3,3,4,0,3,3,3,2,1,1,3,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,6,0,0,0,1,0,0,1,1,2,1,1,1,400,1,1,148000
880,1,1,0,1,1,0,1,864,0,336,864,10882,3,2,11,7.083333333,38,4,4,3,3,5,3,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,136500
881,1,1,1,1,1,1,1,1090,0,450,1090,11943,2,1,10,9.166666667,11,3,3,5,4,4,3,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,5,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,157000
882,1,1,0,1,1,0,1,1187,530,400,1717,20269,3,3,25,9.333333333,26,4,4,4,3,5,4,3,3,3,3,2,1,1,3,2,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,187500
883,1,1,0,1,1,0,1,808,785,389,1593,15209,3,2,23,6.666666667,23,3,3,4,3,4,3,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,0,0,1,1,0,1,2,1,1,0,0,1,1,178000
884,1,1,1,0,1,1,1,954,795,440,2230,12942,5,1,66,10.41666667,19,4,3,3,2,3,3,0,3,4,3,3,1,1,3,4,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,10,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,118500
885,1,1,1,1,1,1,1,892,0,288,892,11131,3,1,49,7.083333333,49,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,5,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,100000
886,1,1,0,1,1,0,1,1709,0,506,1709,12711,2,3,16,8.583333333,17,4,3,5,3,5,4,3,3,3,4,4,1,1,3,3,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,2,0,1,5,1,1,1,0,0,1,1,0,2,1,1,0,0,0,0,328900
887,1,1,1,1,1,0,1,1712,0,588,1712,16175,4,1,11,10.16666667,11,3,3,3,3,5,3,0,3,3,3,2,1,1,2,3,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,0,2,8,1,0,1,0,0,1,1,0,2,1,1,0,0,1,0,145000
888,1,1,0,1,1,1,1,872,521,300,1393,21629,3,1,61,8.333333333,61,3,4,3,3,3,3,0,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,8,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,135500
889,1,1,0,1,1,1,0,2217,0,621,2217,25961,4,1,46,8.833333333,46,4,4,3,4,5,4,3,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,2,0,1,8,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,268000
890,1,1,1,1,1,1,1,1505,0,505,1505,19065,2,1,63,7.5,63,3,3,3,3,5,3,3,3,3,3,3,0,1,3,3,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,149500
891,1,1,1,1,1,0,1,672,252,576,924,11892,3,1,10,9.083333333,13,3,4,3,3,5,3,1,3,3,3,2,0,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,6,1,1,0,1,0,0,1,1,2,1,1,1,2000,1,1,122900
892,1,1,1,1,1,1,1,918,765,440,1683,17231,3,1,38,7.083333333,38,3,3,3,3,4,3,3,3,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,172500
893,1,1,1,1,1,1,1,1068,0,264,1068,13194,3,1,13,10.5,53,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,6,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,154500
894,1,1,1,1,1,1,1,1383,0,354,1383,19797,3,1,62,8.166666667,62,3,3,4,3,3,3,4,3,3,3,3,0,1,3,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,6,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,165000
895,1,1,1,0,1,1,1,1535,0,400,1535,10552,4,2,37,7.166666667,37,3,3,0,0,3,3,0,3,3,3,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,8,1,0,1,0,0,0,1,1,2,1,1,0,0,1,0,118858
896,1,1,1,1,1,1,1,983,813,483,1796,13227,4,1,53,7.833333333,53,3,3,3,3,3,3,3,3,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,140000
897,1,1,1,1,1,1,1,951,0,327,951,12974,2,1,66,10.33333333,80,3,3,3,3,5,3,0,3,3,2,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,106500
898,1,1,1,1,1,1,1,1120,1120,528,2240,12244,6,2,37,7.166666667,37,3,3,0,0,3,3,0,3,3,3,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,12,1,0,0,1,0,0,1,1,2,1,1,0,0,1,0,142953
899,1,1,0,1,1,1,1,2364,0,820,2364,24054,2,4,6,6.416666667,7,5,3,5,3,5,5,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,11,1,2,1,0,0,1,1,0,3,1,1,0,0,0,0,611657
900,1,1,1,1,1,1,1,1236,0,288,1236,11642,3,1,22,10.16666667,55,3,3,3,3,3,3,3,3,3,3,3,0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,6,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,135000
901,1,1,0,1,1,1,1,858,0,684,858,11456,2,1,45,9.166666667,37,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,110000
902,1,1,0,1,1,1,1,1306,0,756,1306,14128,2,1,16,7.25,48,3,4,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,153000
903,1,1,1,1,1,1,1,807,702,393,1509,12990,3,2,13,10.08333333,13,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,180000
904,1,1,0,0,1,0,1,1670,0,690,1670,22510,3,2,10,10,10,4,3,4,3,5,4,4,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,0,0,240000
905,1,1,0,1,1,1,1,902,0,288,902,10092,3,1,49,9,49,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,125500
906,1,1,1,1,1,1,1,1063,0,280,1063,14792,3,1,62,6.5,62,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,128000
907,1,1,0,1,1,0,1,1636,0,865,1636,21268,3,3,10,9.166666667,10,4,3,4,3,5,4,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,8,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,255000
908,1,1,0,1,1,1,1,1020,1037,180,2057,18236,3,3,29,10.16666667,80,4,3,4,3,4,4,4,2,3,3,2,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,6,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,250000
909,1,1,0,0,1,1,0,902,0,484,902,13065,2,1,33,10.16666667,33,3,3,4,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,131000
910,1,1,0,1,1,1,1,742,742,390,1484,17640,3,2,11,7.166666667,11,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,174000
911,1,1,1,1,1,0,1,1105,1169,480,2274,19279,5,1,56,6.583333333,56,3,3,3,3,3,3,0,3,3,3,2,0,1,2,4,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,0,2,12,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,154300
912,1,1,0,1,1,0,0,1268,0,252,1268,14783,3,2,27,6.833333333,38,3,3,4,4,3,4,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,143500
913,1,1,1,1,1,1,1,1015,0,450,1015,10419,3,1,66,10.08333333,91,3,3,3,3,3,3,0,3,3,2,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,1,0,0,1,1,1,1,1,1,620,1,0,88000
